0.6958246E+08  9.885705      8.562149      10.66595     -2.772353      5.065080      4.346896      5.065080      10.37265      8.562149      5.744506      8.840482    
0.7498942E+08  9.569300      8.279067      10.31855     -2.763127      5.050430      4.244840      5.050430      10.04029      8.279067      5.562614      8.542068    
0.8081646E+08  9.259497      8.001958      9.978417     -2.753650      5.035234      4.144681      5.035234      9.714862      8.001958      5.384511      8.250024    
0.8709627E+08  8.955887      7.730471      9.645121     -2.743923      5.019483      4.046191      5.019483      9.395937      7.730471      5.209955      7.963993    
0.9386417E+08  8.657928      7.464153      9.318080     -2.733969      5.003166      3.949086      5.003166      9.082954      7.464153      5.038631      7.683514    
0.1011578E+09  8.365152      7.202612      8.996802     -2.723825      4.986278      3.853099      4.986278      8.775418      7.202612      4.870265      7.408190    
0.1090185E+09  8.078156      6.946366      8.681929     -2.713466      4.968811      3.758450      4.968811      8.473952      6.946366      4.705199      7.138566    
0.1174897E+09  7.796095      6.694708      8.372570     -2.702940      4.950760      3.664693      4.950760      8.177676      6.694708      4.542943      6.873920    
0.1266193E+09  7.520174      6.448680      8.070019     -2.692224      4.932122      3.572340      4.932122      7.887852      6.448680      4.384192      6.615328    
0.1364584E+09  7.248069      6.206302      7.771791     -2.681400      4.912893      3.480235      4.912893      7.602043      6.206302      4.227591      6.360766    
0.1470617E+09  6.982072      5.969549      7.480359     -2.670433      4.893075      3.389407      4.893075      7.322653      5.969549      4.074473      6.112270    
0.1584892E+09  6.720291      5.736815      7.193698     -2.659394      4.872667      3.298888      4.872667      7.047698      5.736815      3.923733      5.868200    
0.1708048E+09  6.463259      5.508569      6.912391     -2.648308      4.851674      3.208873      4.851674      6.777740      5.508569      3.775677      5.629044    
0.1840769E+09  6.211558      5.285318      6.637070     -2.637162      4.830102      3.119587      4.830102      6.513386      5.285318      3.630642      5.395327    
0.1983808E+09  5.964366      5.066374      6.366862     -2.626029      4.807958      3.030573      4.807958      6.253779      5.066374      3.488146      5.166351    
0.2137962E+09  5.721897      4.851931      6.102011     -2.614966      4.785253      2.941876      4.785253      5.999141      4.851931      3.348311      4.942320    
0.2304089E+09  5.484162      4.642008      5.842532     -2.603988      4.762001      2.853448      4.762001      5.749484      4.642008      3.211139      4.723260    
